,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
0,12,2012-01-01,72,48,60,M,54,57,5, 0,-,-,FG+ FG BR,0.0,0.00,30.15,30.19, 4.4,25,4.8,2012,1,1
1,12,2012-01-02,65,47,56,M,33,46,9, 0,-,-, ,0.0,0.00,30.09,30.14,11.7,30,12.7,2012,1,2
2,12,2012-01-03,47,34,41,M,12,30,24, 0,-,-, ,0.0,0.00,30.25,30.33,12.9,32,13.2,2012,1,3
3,12,2012-01-04,53,31,42,M,17,32,23, 0,-,-, ,0.0,0.00,30.34,30.38, 2.7,32,4.2,2012,1,4
4,12,2012-01-05,68,32,50,M,38,44,15, 0,-,-, ,0.0,0.00,30.18,30.22, 5.0,28,5.5,2012,1,5
5,12,2012-01-06,70,38,54,M,43,48,11, 0,-,-,FG+ BR,0.0,0.00,30.12,30.17, 2.4,24,2.6,2012,1,6
6,12,2012-01-07,71,43,57,M,51,54,8, 0,-,-,FG+ FG BR,0.0,0.01,30.09,30.15, 1.9,25,2.4,2012,1,7
7,12,2012-01-08,74,45,60,M,51,54,5, 0,-,-,FG BR,0.0,0.00,30.16,30.22, 1.1,14,1.5,2012,1,8
8,12,2012-01-09,75,49,62,M,53,56,3, 0,-,-,FG+ BR,0.0,0.00,30.13,30.17, 2.1,22,2.3,2012,1,9
9,12,2012-01-10,75,48,62,M,55,58,3, 0,-,-,BR,0.0,0.00,30.02,30.05, 3.4,19,3.8,2012,1,10
10,12,2012-01-11,76,59,68,M,56,60,0, 3,-,-, ,0.0,  T,29.75,29.79, 8.7,22,10.8,2012,1,11
11,12,2012-01-12,74,49,62,M,53,58,3, 0,-,-, ,0.0,0.00,29.79,29.84,10.0,24,10.5,2012,1,12
12,12,2012-01-13,65,42,54,M,22,39,11, 0,-,-, ,0.0,0.00,30.03,30.12, 9.5,29,10.3,2012,1,13
13,12,2012-01-14,56,33,45,M,22,36,20, 0,-,-, ,0.0,0.00,30.26,30.31, 7.8,31,8.4,2012,1,14
14,12,2012-01-15,64,32,48,M,30,40,17, 0,-,-, ,0.0,0.00,30.35,30.41, 5.1,31,5.4,2012,1,15
15,12,2012-01-16,67,36,52,M,43,48,13, 0,-,-, ,0.0,0.00,30.41,30.44, 2.5,12,3.7,2012,1,16
16,12,2012-01-17,75,44,60,M,50,54,5, 0,-,-, ,0.0,0.00,30.22,30.25, 3.9,22,4.2,2012,1,17
17,12,2012-01-18,64,50,57,M,54,56,8, 0,-,-,RA BR,0.0,0.05,30.02,30.06, 4.6,25,6.2,2012,1,18
18,12,2012-01-19,64,34,49,M,33,42,16, 0,-,-, ,0.0,0.00,30.08,30.14, 2.3,35,3.5,2012,1,19
19,12,2012-01-20,76,38,57,M,46,52,8, 0,-,-, ,0.0,0.00,30.11,30.16, 5.0,18,5.5,2012,1,20
20,12,2012-01-21,73,50,62,M,53,58,3, 0,-,-, ,0.0,0.00,30.05,30.09, 6.8,20,7.2,2012,1,21
21,12,2012-01-22,73,52,63,M,59,60,2, 0,-,-,BR,0.0,0.00,30.07,30.13, 2.7,06,5.5,2012,1,22
22,12,2012-01-23,80,57,69,M,60,62,0, 4,-,-,FG+ FG BR,0.0,0.00,30.08,30.12, 2.9,18,5.0,2012,1,23
23,12,2012-01-24,80,57,69,M,59,61,0, 4,-,-,BR,0.0,0.00,30.09,30.15, 1.1,16,3.1,2012,1,24
24,12,2012-01-25,75,54,65,M,60,61,0, 0,-,-,FG+ FG BR,0.0,0.00,30.14,30.18, 3.5,09,4.0,2012,1,25
25,12,2012-01-26,82,56,69,M,62,64,0, 4,-,-,FG BR,0.0,0.00,30.00,30.03, 5.9,17,6.3,2012,1,26
26,12,2012-01-27,74,52,63,M,55,60,2, 0,-,-,RA BR,0.0,0.07,29.88,29.94, 7.5,25,10.0,2012,1,27
27,12,2012-01-28,71,42,57,M,43,49,8, 0,-,-,BR,0.0,0.00,30.08,30.14, 2.7,33,3.3,2012,1,28
28,12,2012-01-29,63,41,52,M,42,47,13, 0,-,-, ,0.0,0.00,30.24,30.31, 4.4,03,5.1,2012,1,29
29,12,2012-01-30,64,35,50,M,36,43,15, 0,-,-,BR,0.0,0.00,30.36,30.41, 3.8,06,4.2,2012,1,30
30,12,2012-01-31,70,40,55,M,48,51,10, 0,-,-, ,0.0,0.00,30.32,30.37, 3.8,07,3.9,2012,1,31
31,12,2012-02-01,76,52,64,M,55,59,1, 0,-,-, ,0.0,  T,30.20,30.23, 3.0,14,3.5,2012,2,1
32,12,2012-02-02,79,54,67,M,58,61,0, 2,-,-,RA BR,0.0,0.01,30.11,30.16, 1.0,31,3.5,2012,2,2
33,12,2012-02-03,72,51,62,M,57,60,3, 0,-,-,FG BR,0.0,  T,30.22,30.26, 7.6,05,7.7,2012,2,3
34,12,2012-02-04,76,54,65,M,57,60,0, 0,-,-,FG BR,0.0,0.00,30.16,30.18, 4.4,14,4.5,2012,2,4
35,12,2012-02-05,80,56,68,M,62,64,0, 3,-,-,FG+ BR,0.0,0.02,30.01,30.05, 2.1,24,2.4,2012,2,5
36,12,2012-02-06,66,58,62,M,59,60,3, 0,-,-,BR HZ,0.0,0.00,30.04,30.10, 7.0,02,7.6,2012,2,6
37,12,2012-02-07,64,53,59,M,53,56,6, 0,-,-,BR,0.0,0.00,30.06,30.11, 7.0,03,7.1,2012,2,7
