,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
0,18,2012-01-01,59,40,50, 4,28,40,15, 0,0730,1732, ,0.0,0.00,29.98,30.49, 9.0,33,8.9,2012,1,1
1,18,2012-01-02,53,35,44,-2,23,36,21, 0,0730,1733, ,0.0,0.00,30.11,30.63, 6.7,35,6.9,2012,1,2
2,18,2012-01-03,59,30,45, 0,25,37,20, 0,0730,1734, ,0.0,0.00,29.84,30.41, 8.8,17,9.1,2012,1,3
3,18,2012-01-04,62,37,50, 5,33,41,15, 0,0730,1734, ,0.0,0.00,29.75,30.28, 0.8,15,5.5,2012,1,4
4,18,2012-01-05,66,35,51, 6,33,42,14, 0,0731,1735, ,0.0,0.00,29.66,30.21, 2.7,18,2.9,2012,1,5
5,18,2012-01-06,73,48,61,16,46,53,4, 0,0731,1736, ,0.0,0.00,29.39,29.93, 8.6,19,9.1,2012,1,6
6,18,2012-01-07,61,44,53, 8,41,47,12, 0,0731,1737, ,0.0,0.00,29.47,29.98, 4.3,31,6.4,2012,1,7
7,18,2012-01-08,58,40,49, 4,45,48,16, 0,0731,1738,TSRA FG+ BR HZ,0.0,0.02,29.56,30.07, 3.8,02,4.1,2012,1,8
8,18,2012-01-09,51,44,48, 3,43,45,17, 0,0731,1738,TSRA RA BR,0.0,1.32,29.54,30.08, 8.0,36,9.0,2012,1,9
9,18,2012-01-10,46,42,44,-1,41,43,21, 0,0731,1739,TS TSRA RA DZ BR,0.0,0.49,29.34,29.89, 8.0,31,8.9,2012,1,10
10,18,2012-01-11,65,36,51, 6,39,45,14, 0,0731,1740, ,0.0,0.00,29.26,29.76, 3.6,34,8.1,2012,1,11
11,18,2012-01-12,42,29,36,-9,14,29,29, 0,0730,1741, ,0.0,0.00,29.70,30.20,12.6,32,12.9,2012,1,12
12,18,2012-01-13,56,28,42,-3,24,35,23, 0,0730,1742, ,0.0,0.00,29.70,30.23, 3.8,20,3.9,2012,1,13
13,18,2012-01-14,67,37,52, 7,28,40,13, 0,0730,1743, ,0.0,0.00,29.73,30.26, 2.5,19,4.3,2012,1,14
14,18,2012-01-15,65,38,52, 6,37,46,13, 0,0730,1744, ,0.0,0.00,29.64,30.18,12.7,17,13.4,2012,1,15
15,18,2012-01-16,70,61,66,20,57,61,0, 1,0730,1745, ,0.0,0.00,29.42,29.96,13.3,20,13.4,2012,1,16
16,18,2012-01-17,68,38,53, 7,35,44,12, 0,0730,1746, ,0.0,0.00,29.68,30.18, 9.4,35,12.0,2012,1,17
17,18,2012-01-18,55,30,43,-3,26,37,22, 0,0729,1747, ,0.0,0.00,29.64,30.19, 2.5,14,5.5,2012,1,18
18,18,2012-01-19,73,40,57,11,37,46,8, 0,0729,1747, ,0.0,0.00,29.33,29.87, 3.8,14,5.4,2012,1,19
19,18,2012-01-20,78,47,63,17,51,56,2, 0,0729,1748,FG+ BR,0.0,0.00,29.24,29.75, 4.9,19,10.5,2012,1,20
20,18,2012-01-21,51,37,44,-2,33,39,21, 0,0728,1749, ,0.0,0.00,29.44,29.97, 5.7,36,9.7,2012,1,21
21,18,2012-01-22,80,46,63,17,43,52,2, 0,0728,1750,BR DU,0.0,0.00,29.24,29.75, 7.5,22,14.9,2012,1,22
22,18,2012-01-23,62,39,51, 5,32,43,14, 0,0727,1751, ,0.0,0.00,29.54,30.05, 1.0,36,3.8,2012,1,23
23,18,2012-01-24,69,42,56,10,39,47,9, 0,0727,1752,TSRA RA BR,0.0,1.44,29.44,29.98,10.1,10,10.6,2012,1,24
24,18,2012-01-25,52,47,50, 3,46,47,15, 0,0726,1753,TSRA RA BR,0.0,3.06,29.34,29.88,10.2,36,11.6,2012,1,25
25,18,2012-01-26,62,44,53, 6,41,46,12, 0,0726,1754,RA DZ BR,0.0,0.23,29.44,29.95, 8.2,32,8.8,2012,1,26
26,18,2012-01-27,67,36,52, 5,39,46,13, 0,0725,1755, ,0.0,0.00,29.49,29.98, 3.7,20,9.4,2012,1,27
27,18,2012-01-28,53,36,45,-2,26,37,20, 0,0725,1756, ,0.0,0.00,29.91,30.40, 8.8,36,9.1,2012,1,28
28,18,2012-01-29,61,31,46,-1,29,39,19, 0,0724,1757, ,0.0,0.00,29.83,30.37, 4.6,19,5.1,2012,1,29
29,18,2012-01-30,68,42,55, 7,43,50,10, 0,0724,1758, ,0.0,0.00,29.62,30.17,10.7,18,11.1,2012,1,30
30,18,2012-01-31,75,58,67,19,56,59,0, 2,0723,1759, ,0.0,0.00,29.51,30.03,10.7,18,11.1,2012,1,31
31,18,2012-02-01,73,52,63,15,55,58,2, 0,0722,1760,BR,0.0,0.01,29.55,30.06, 1.3,29,4.2,2012,2,1
32,18,2012-02-02,73,48,61,13,55,58,4, 0,0722,1801,BR,0.0,  T,29.52,30.05, 8.6,12,9.1,2012,2,2
33,18,2012-02-03,74,55,65,16,61,63,0, 0,0721,1801,RA BR,0.0,  T,29.44,29.94, 8.1,17,13.0,2012,2,3
34,18,2012-02-04,56,44,50, 1,39,45,15, 0,0720,1802, ,0.0,0.00,29.70,30.20,14.9,34,15.2,2012,2,4
35,18,2012-02-05,47,36,42,-7,33,39,23, 0,0720,1803, ,0.0,0.00,29.82,30.35, 9.0,35,9.6,2012,2,5
36,18,2012-02-06,55,34,45,-4,33,40,20, 0,0719,1803, ,0.0,0.00,29.73,30.28, 1.1,02,2.8,2012,2,6
37,18,2012-02-07,60,45,53, 4,40,46,12, 0,0718,1804, ,0.0,0.00,29.73,30.25, 2.4,36,4.2,2012,2,7
38,18,2012-02-08,47,41,44,-5,35,40,21, 0,0717,1805, ,0.0,0.00,29.88,30.41, 6.7,35,7.3,2012,2,8
39,18,2012-02-09,56,34,45,-5,37,42,20, 0,0716,1806,RA,0.0,0.02,29.68,30.24, 5.2,15,5.9,2012,2,9
40,18,2012-02-10,58,35,47,-3,38,44,18, 0,0715,1807,RA BR,0.0,0.11,29.68,30.18, 7.5,34,11.0,2012,2,10
41,18,2012-02-11,38,29,34,-16,15,28,31, 0,0714,1808, ,0.0,0.00,30.03,30.54,11.3,01,11.7,2012,2,11
42,18,2012-02-12,43,28,36,-14,17,30,29, 0,0714,1809,SN,  T,0.03,29.88,30.45, 6.2,12,8.1,2012,2,12
43,18,2012-02-13,46,34,40,-11,37,39,25, 0,0713,1810,RA DZ SN FG BR,  T,0.19,29.42,30.00, 7.7,14,8.3,2012,2,13
