,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
0,16,2012-01-01,50,30,40,M,37,40,25, 0,-,-,RA MIFG BR,M,  T,29.80,29.89, 4.2,21,6.8,2012,1,1
1,16,2012-01-02,50,30,40,M,26,35,25, 0,-,-,RA,M,0.01,29.48,29.59, 9.6,27,10.9,2012,1,2
2,16,2012-01-03,32,11,22,M,6,18,43, 0,-,-, ,M,0.00,29.70,29.84,10.2,31,10.9,2012,1,3
3,16,2012-01-04,27,8,18,M,-1,14,47, 0,-,-, ,M,0.00,29.90,30.00, 7.9,28,9.9,2012,1,4
4,16,2012-01-05,38,24,31,M,13,25,34, 0,-,-, ,M,0.00,29.70,29.82, 6.9,27,8.1,2012,1,5
5,16,2012-01-06,45,25,35,M,24,30,30, 0,-,-, ,M,  T,29.72,29.82, 1.6,19,2.6,2012,1,6
6,16,2012-01-07,58,25,42,M,29,36,23, 0,-,-, ,M,0.00,29.60,29.73, 2.8,29,3.7,2012,1,7
7,16,2012-01-08,43,27,35,M,22,32,30, 0,-,-, ,M,0.00,29.93,30.08, 6.0,30,6.8,2012,1,8
8,16,2012-01-09,38,21,30,M,14,25,35, 0,-,-, ,M,0.00,30.09,30.18, 2.7,25,5.3,2012,1,9
9,16,2012-01-10,47,28,38,M,25,32,27, 0,-,-,SN BR,M,0.01,29.72,29.84, 5.2,26,6.3,2012,1,10
10,16,2012-01-11,38,23,31,M,22,29,34, 0,-,-, ,M,0.00,29.93,30.07, 3.2,08,5.9,2012,1,11
11,16,2012-01-12,41,31,36,M,34,36,29, 0,-,-,RA SN BR,M,0.98,29.64,29.70, 10.0,04,12.5,2012,1,12
12,16,2012-01-13,54,30,42,M,27,33,23, 0,-,-,RA FG BR,M,0.06,29.28,29.38, 9.6,24,13.5,2012,1,13
13,16,2012-01-14,35,15,25,M,12,23,40, 0,-,-, ,M,0.00,29.62,29.78,10.9,28,12.3,2012,1,14
14,16,2012-01-15,16,3,10,M,-5,7,55, 0,-,-, ,M,0.00,30.10,30.27,13.8,31,13.8,2012,1,15
15,16,2012-01-16,32,7,20,M,4,17,45, 0,-,-,SN BR,M,0.08,30.32,30.41, 5.5,25,8.8,2012,1,16
16,16,2012-01-17,47,31,39,M,35,37,26, 0,-,-,RA SN BR,M,0.13,29.75,29.80, 6.2,21,6.9,2012,1,17
17,16,2012-01-18,51,18,35,M,16,29,30, 0,-,-, ,M,0.01,29.58,29.76,14.3,29,16.2,2012,1,18
18,16,2012-01-19,34,11,23,M,12,21,42, 0,-,-,SN BR,M,  T,30.06,30.15, 2.9,12,7.1,2012,1,19
