,station_nbr,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,snowfall,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,day
0,20,2012-01-01,59,41,50,M,28,40,15, 0,-,-, ,0.0,0.00,29.78,30.48,10.9,33,10.8,2012,1,1
1,20,2012-01-02,53,33,43,M,21,35,22, 0,-,-, ,0.0,0.00,29.90,30.62, 7.9,34,8.6,2012,1,2
2,20,2012-01-03,59,30,45,M,23,37,20, 0,-,-, ,0.0,0.00,29.63,30.41, 7.9,17,8.5,2012,1,3
3,20,2012-01-04,62,38,50,M,32,41,15, 0,-,-, ,0.0,0.00,29.54,30.27, 1.1,32,4.9,2012,1,4
4,20,2012-01-05,67,36,52,M,33,43,13, 0,-,-, ,0.0,0.00,29.46,30.21, 2.1,23,4.4,2012,1,5
5,20,2012-01-06,74,50,62,M,47,54,3, 0,-,-, ,0.0,0.00,29.19,29.93, 7.0,19,8.0,2012,1,6
6,20,2012-01-07,61,45,53,M,41,47,12, 0,-,-, ,0.0,0.00,29.27,29.97, 5.9,29,8.1,2012,1,7
7,20,2012-01-08,59,39,49,M,44,47,16, 0,-,-,RA BR HZ VCTS,0.0,0.13,29.34,30.06, 4.7,01,5.8,2012,1,8
8,20,2012-01-09,50,44,47,M,43,45,18, 0,-,-,RA BR VCTS,0.0,1.58,29.33,30.07, 9.5,36,10.9,2012,1,9
9,20,2012-01-10,47,42,45,M,41,43,20, 0,-,-,TSRA RA BR,0.0,0.30,29.13,29.88,11.3,31,11.7,2012,1,10
10,20,2012-01-11,64,37,51,M,39,45,14, 0,-,-, ,0.0,0.00,29.05,29.76, 4.4,31,9.2,2012,1,11
11,20,2012-01-12,43,27,35,M,13,28,30, 0,-,-, ,0.0,0.00,29.48,30.18,13.2,32,14.4,2012,1,12
12,20,2012-01-13,57,27,42,M,21,35,23, 0,-,-, ,0.0,0.00,29.50,30.22, 3.4,21,4.0,2012,1,13
13,20,2012-01-14,69,42,56,M,26,42,9, 0,-,-, ,0.0,0.00,29.53,30.25, 5.7,24,7.3,2012,1,14
14,20,2012-01-15,64,41,53,M,36,46,12, 0,-,-, ,0.0,0.00,29.44,30.17,10.4,18,10.8,2012,1,15
15,20,2012-01-16,71,61,66,M,57,61,0, 1,-,-, ,0.0,0.00,29.23,29.96,11.0,19,11.1,2012,1,16
16,20,2012-01-17,68,38,53,M,35,45,12, 0,-,-, ,0.0,0.00,29.47,30.16, 9.2,34,13.1,2012,1,17
17,20,2012-01-18,55,28,42,M,26,37,23, 0,-,-, ,0.0,0.00,29.42,30.18, 1.9,11,4.6,2012,1,18
18,20,2012-01-19,73,40,57,M,37,47,8, 0,-,-, ,0.0,0.00,29.12,29.87, 2.9,19,5.2,2012,1,19
19,20,2012-01-20,78,43,61,M,52,56,4, 0,-,-,BR,0.0,0.00,29.05,29.75, 5.1,19,8.9,2012,1,20
20,20,2012-01-21,51,38,45,M,33,40,20, 0,-,-, ,0.0,0.00,29.23,29.96, 6.6,36,9.4,2012,1,21
21,20,2012-01-22,80,44,62,M,42,52,3, 0,-,-,BR HZ,0.0,0.00,29.05,29.75, 6.3,23,12.9,2012,1,22
22,20,2012-01-23,63,40,52,M,32,42,13, 0,-,-, ,0.0,0.00,29.33,30.04, 2.4,01,6.2,2012,1,23
23,20,2012-01-24,69,36,53,M,40,47,12, 0,-,-,RA BR VCTS,0.0,1.75,29.23,29.97, 9.7,10,10.8,2012,1,24
24,20,2012-01-25,53,48,51,M,45,47,14, 0,-,-,RA BR VCTS,0.0,2.61,29.15,29.87,11.1,35,12.5,2012,1,25
25,20,2012-01-26,61,46,54,M,41,46,11, 0,-,-,RA BR,0.0,0.19,29.24,29.94,10.5,30,11.2,2012,1,26
26,20,2012-01-27,68,35,52,M,38,46,13, 0,-,-, ,0.0,0.00,29.28,29.98, 4.2,20,10.4,2012,1,27
27,20,2012-01-28,53,34,44,M,24,37,21, 0,-,-, ,0.0,0.00,29.69,30.39, 9.7,01,10.1,2012,1,28
28,20,2012-01-29,61,31,46,M,26,39,19, 0,-,-, ,0.0,0.00,29.62,30.36, 4.4,18,5.0,2012,1,29
29,20,2012-01-30,67,45,56,M,44,50,9, 0,-,-, ,0.0,0.00,29.42,30.17, 9.0,18,9.4,2012,1,30
30,20,2012-01-31,74,58,66,M,56,60,0, 1,-,-, ,0.0,0.00,29.31,30.03, 7.8,18,8.6,2012,1,31
31,20,2012-02-01,74,52,63,M,55,58,2, 0,-,-,FG BR,0.0,0.00,29.35,30.05, 1.7,25,5.3,2012,2,1
32,20,2012-02-02,73,48,61,M,56,58,4, 0,-,-,RA BR,0.0,  T,29.31,30.04, 7.0,11,8.1,2012,2,2
33,20,2012-02-03,74,55,65,M,61,63,0, 0,-,-,RA BR,0.0,0.06,29.23,29.94, 5.8,17,11.2,2012,2,3
